"","SRR7624365","SRR7624366","SRR7624371","SRR7624372","SRR7624375","SRR7624376"
"ENSMUSG00000033272",3173,2186,3337,2834,3684,2591
"ENSMUSG00000044719",20,40,20,29,8,24
"ENSMUSG00000051439",24,10,42,28,4,8
"ENSMUSG00000006850",1166,827,1226,1374,890,733
"ENSMUSG00000014294",4716,3236,3852,3419,3649,2705
"ENSMUSG00000024474",11979,9800,11027,10637,9729,6542
"ENSMUSG00000042660",5364,3341,5545,5889,6826,5100
"ENSMUSG00000044595",890,430,686,592,762,621
"ENSMUSG00000001380",10307,7082,9353,8921,9912,7329
"ENSMUSG00000019143",2698,2060,2178,2191,1896,1540
"ENSMUSG00000001383",7698,5758,8169,7523,8877,5436
"ENSMUSG00000065145",1091,542,1502,1405,924,1364
"ENSMUSG00000095604",0,1,0,0,0,0
"ENSMUSG00000063514",0,2,4,0,0,0
"ENSMUSG00000103442",4,0,2,0,4,0
"ENSMUSG00000103384",0,0,0,0,0,1
"ENSMUSG00000103707",0,0,0,4,1,0
"ENSMUSG00000104318",0,0,0,0,0,2
"ENSMUSG00000104240",0,0,0,4,2,0
"ENSMUSG00000103800",0,2,0,0,0,0
"ENSMUSG00000103770",2,0,0,0,0,0
"ENSMUSG00000007440",0,0,0,4,1,0
"ENSMUSG00000073594",2,0,0,0,0,0
"ENSMUSG00000102206",0,0,1,2,0,0
"ENSMUSG00000102232",0,2,0,0,0,0
"ENSMUSG00000102697",16,14,2,0,8,6
"ENSMUSG00000097430",2,0,0,0,3,0
"ENSMUSG00000103456",0,0,4,0,2,4
"ENSMUSG00000051663",2,0,8,4,2,0
"ENSMUSG00000051599",0,0,0,0,0,2
"ENSMUSG00000045498",0,0,2,0,0,0
"ENSMUSG00000045689",0,0,0,0,2,0
"ENSMUSG00000063687",2,2,0,0,0,0
"ENSMUSG00000051678",2,0,2,0,0,0
"ENSMUSG00000045062",2,0,2,2,4,6
"ENSMUSG00000045876",2,0,4,0,4,0
"ENSMUSG00000045657",0,2,0,4,0,0
"ENSMUSG00000051486",0,6,0,0,0,0
"ENSMUSG00000103985",8,0,0,0,0,0
"ENSMUSG00000047307",2,0,0,2,0,2
"ENSMUSG00000044043",12,2,18,4,2,6
"ENSMUSG00000047033",0,0,0,4,0,0
"ENSMUSG00000047910",0,4,2,0,1,0
"ENSMUSG00000046387",0,4,6,2,12,2
"ENSMUSG00000048347",2,0,2,0,0,2
"ENSMUSG00000043313",7,2,2,2,0,0
"ENSMUSG00000046191",0,3,6,2,2,0
"ENSMUSG00000044022",2,0,2,2,0,2
"ENSMUSG00000073591",48,12,8,12,2,12
"ENSMUSG00000104225",73,90,64,88,159,115
"ENSMUSG00000050304",55,103,63,80,41,61
"ENSMUSG00000051316",18303,13754,18092,16765,15885,11903
"ENSMUSG00000102827",25,24,20,25,23,16
"ENSMUSG00000073590",686,430,390,365,180,144
"ENSMUSG00000103144",839,723,416,331,290,307
"ENSMUSG00000103332",352,455,148,128,75,117
"ENSMUSG00000104346",285,452,144,94,32,52
"ENSMUSG00000103037",137,268,38,67,30,32
"ENSMUSG00000103677",129,199,45,47,18,8
"ENSMUSG00000102748",203,223,74,91,6,20
"ENSMUSG00000103567",94,92,38,36,4,8
"ENSMUSG00000088493",5,2,0,2,0,0
"ENSMUSG00000103793",45,46,6,4,4,4
"ENSMUSG00000104512",3,4,0,1,0,0
"ENSMUSG00000103472",157,100,58,40,14,22
"ENSMUSG00000103585",297,204,64,68,6,20
"ENSMUSG00000103897",321,308,53,52,19,30
"ENSMUSG00000103749",414,332,86,63,14,28
"ENSMUSG00000102440",97,106,63,32,12,10
"ENSMUSG00000103088",69,100,59,17,8,4
"ENSMUSG00000097330",98,91,16,15,4,8
"ENSMUSG00000104063",230,176,43,36,19,9
"ENSMUSG00000102742",211,175,42,55,11,16
"ENSMUSG00000103081",370,291,149,121,62,67
"ENSMUSG00000102428",735,539,278,257,140,116
"ENSMUSG00000103309",5,8,7,19,6,4
"ENSMUSG00000102918",1052,574,589,409,156,92
"ENSMUSG00000023036",86,104,40,51,29,30
"ENSMUSG00000102543",94,131,132,130,183,152
"ENSMUSG00000102713",14,24,18,19,6,11
"ENSMUSG00000024456",15020,10874,9581,8499,9942,9369
"ENSMUSG00000098706",0,0,2,1,3,0
"ENSMUSG00000117686",14,5,7,13,3,16
"ENSMUSG00000024454",7850,5870,6386,6348,6180,4825
"ENSMUSG00000044024",44,41,14,20,42,41
"ENSMUSG00000038524",314,293,251,288,154,206
"ENSMUSG00000024451",14,10,50,55,154,179
"ENSMUSG00000051375",70,66,692,664,8594,7489
"ENSMUSG00000089983",0,0,0,2,7,8
"ENSMUSG00000097080",162,125,166,124,223,177
"ENSMUSG00000066475",13,18,14,23,25,16
"ENSMUSG00000024442",5413,3936,3999,3490,4893,3719
"ENSMUSG00000024440",4,14,4,0,14,0
"ENSMUSG00000060450",5326,3367,3288,3484,4311,3399
"ENSMUSG00000089296",4,6,1,7,6,2
"ENSMUSG00000052102",15808,10387,4610,4739,4359,3826
"ENSMUSG00000088384",7,10,2,0,0,0
"ENSMUSG00000118140",128,134,37,36,8,21
"ENSMUSG00000024425",7565,4993,4625,5247,4191,3465
"ENSMUSG00000117986",4,0,0,0,0,0
"ENSMUSG00000118112",0,0,2,0,3,0
"ENSMUSG00000118296",0,0,8,8,13,5
"ENSMUSG00000024427",82,226,6332,5441,2839,2958
"ENSMUSG00000099111",0,0,20,11,6,4
"ENSMUSG00000099157",0,0,14,15,7,10
"ENSMUSG00000118257",3,0,58,70,42,56
"ENSMUSG00000099488",1,0,2,5,0,1
"ENSMUSG00000083766",1,0,1,0,0,4
"ENSMUSG00000081773",2,0,2,2,0,2
"ENSMUSG00000036585",122,113,707,298,67,35
"ENSMUSG00000117994",2,2,27,25,6,7
"ENSMUSG00000036452",535,786,621,639,173,186
"ENSMUSG00000086991",4,3,0,3,1,1
"ENSMUSG00000086312",3,10,6,9,0,2
"ENSMUSG00000082287",0,0,0,0,1,0
"ENSMUSG00000085289",4,12,4,4,0,4
"ENSMUSG00000024431",2678,1926,2809,2851,2412,1755
"ENSMUSG00000117983",0,2,0,0,0,0
"ENSMUSG00000118042",0,0,2,1,0,0
"ENSMUSG00000117838",0,0,0,1,0,0
"ENSMUSG00000024487",4359,2594,6000,5965,4357,3315
"ENSMUSG00000117674",0,0,0,0,7,12
"ENSMUSG00000051401",3,5,88,62,66,41
"ENSMUSG00000117943",2,0,4,0,4,18
"ENSMUSG00000118315",0,6,1,4,0,5
"ENSMUSG00000118202",0,0,13,2,8,0
"ENSMUSG00000118299",2,0,0,0,0,0
"ENSMUSG00000117708",2,0,0,0,0,0
"ENSMUSG00000117745",1,2,0,0,0,3
"ENSMUSG00000056671",1853,1535,328,538,353,362
"ENSMUSG00000118266",4,18,2,0,2,8
"ENSMUSG00000057719",164,94,719,554,44,30
"ENSMUSG00000059455",3,8,5,2,9,4
"ENSMUSG00000117660",0,0,0,0,1,0
"ENSMUSG00000117753",10,4,4,0,4,3
"ENSMUSG00000024493",47430,30225,24396,24913,30763,23110
"ENSMUSG00000096699",28,34,22,28,18,18
"ENSMUSG00000117662",9,4,24,6,16,22
"ENSMUSG00000024491",9723,9186,11855,12520,12433,10195
"ENSMUSG00000024497",4,0,41,22,191,188
"ENSMUSG00000056849",10,4,4,7,2,4
"ENSMUSG00000118058",4,1,7,2,0,0
"ENSMUSG00000024498",15462,13047,12880,11109,13416,11020
"ENSMUSG00000099024",9,19,25,6,11,11
"ENSMUSG00000042816",29,279,127,132,94,128
"ENSMUSG00000117719",1,5,1,0,0,0
"ENSMUSG00000117882",0,2,0,0,0,0
"ENSMUSG00000117926",1,0,0,2,1,0
"ENSMUSG00000024500",3,10,11,4,32,23
"ENSMUSG00000117792",2,0,3,0,2,0
"ENSMUSG00000048188",13,18,10,13,4,11
"ENSMUSG00000039954",78,62,262,258,113,122
"ENSMUSG00000024501",1233,317,841,714,1010,862
"ENSMUSG00000097891",293,206,167,141,86,120
"ENSMUSG00000043424",1858,1005,1422,1461,2396,1555
"ENSMUSG00000118018",2,0,0,0,22,18
"ENSMUSG00000024502",2,0,6,14,411,299
"ENSMUSG00000024503",2,0,1,8,12,8
"ENSMUSG00000117902",1,0,0,0,0,0
"ENSMUSG00000118043",2,0,0,0,0,0
"ENSMUSG00000055561",0,0,4,0,6,2
"ENSMUSG00000118199",0,2,4,2,0,0
"ENSMUSG00000055095",0,2,0,0,0,0
"ENSMUSG00000061144",1,1,0,0,0,0
"ENSMUSG00000110628",0,0,1,0,0,0
"ENSMUSG00000117919",0,0,2,0,0,0
"ENSMUSG00000024471",101,64,21,14,0,2
"ENSMUSG00000024472",24220,25727,21543,20306,19205,15351
"ENSMUSG00000071856",3820,2474,3567,3218,705,635
"ENSMUSG00000097610",15,2,47,30,15,14
"ENSMUSG00000117832",0,0,0,2,2,0
"ENSMUSG00000107325",2,8,15,7,4,9
"ENSMUSG00000034653",3555,3545,4681,4790,5713,4737
"ENSMUSG00000118013",0,0,2,0,0,0
"ENSMUSG00000117929",2,0,0,0,2,4
"ENSMUSG00000098244",0,0,0,0,6,0
"ENSMUSG00000054477",172,185,163,187,143,172
"ENSMUSG00000073569",3,2,1,0,1,0
"ENSMUSG00000118074",0,0,1,2,0,0
"ENSMUSG00000098284",9,14,15,13,8,9
"ENSMUSG00000033949",140,115,906,772,529,433
"ENSMUSG00000103616",0,2,8,4,4,0
"ENSMUSG00000024477",3691,3502,4282,3829,3074,2418
"ENSMUSG00000071855",502,406,363,403,633,726
"ENSMUSG00000118282",298,304,519,116,126,39
"ENSMUSG00000118002",2,7,2,12,1,1
"ENSMUSG00000095541",1,0,2,4,0,2
"ENSMUSG00000046487",0,2,3,0,6,0
"ENSMUSG00000118116",12,41,21,15,20,27
"ENSMUSG00000033319",6817,4504,3802,3628,4997,4103
"ENSMUSG00000056130",93,124,17,33,101,62
"ENSMUSG00000033184",9930,6477,5630,6207,6855,5123
"ENSMUSG00000057561",24847,17996,20621,20467,21639,15278
"ENSMUSG00000117780",4,3,1,0,2,1
"ENSMUSG00000033022",8246,4546,1847,1747,515,339
"ENSMUSG00000032905",6681,4978,4853,4280,3935,2634
"ENSMUSG00000024480",1306,721,645,747,603,428
"ENSMUSG00000117429",18,87,26,32,20,32
"ENSMUSG00000117599",4,59,9,34,11,24
"ENSMUSG00000117372",11,20,18,10,6,0
"ENSMUSG00000024481",24,67,28,33,0,2
"ENSMUSG00000117630",3,1,0,0,0,0
"ENSMUSG00000073568",3803,2335,3179,3164,911,924
"ENSMUSG00000117411",6,5,42,33,4,4
"ENSMUSG00000117588",5,6,8,13,2,9
"ENSMUSG00000042705",5966,4324,3703,3501,3501,2334
"ENSMUSG00000087857",2,5,5,0,0,3
"ENSMUSG00000117621",257,101,102,136,168,101
"ENSMUSG00000117377",1,4,2,4,0,0
"ENSMUSG00000117350",0,0,1,0,0,0
"ENSMUSG00000019647",35,24,46,27,2533,2126
"ENSMUSG00000117515",356,260,200,286,298,206
"ENSMUSG00000117474",0,0,0,0,6,4
"ENSMUSG00000117602",0,0,0,1,12,7
"ENSMUSG00000118180",0,0,0,2,84,51
"ENSMUSG00000118259",0,0,0,1,0,0
"ENSMUSG00000117765",0,0,0,2,0,2
"ENSMUSG00000118139",0,1,0,4,5,6
"ENSMUSG00000118267",0,1,2,0,2,0
"ENSMUSG00000059040",10222,8362,7093,8130,15038,13094
"ENSMUSG00000118097",0,0,0,2,1,6
"ENSMUSG00000097965",0,2,2,2,2,0
"ENSMUSG00000100297",0,17,6,4,0,0
"ENSMUSG00000024505",2256,1402,1215,1068,1084,918
"ENSMUSG00000087020",22,14,27,28,26,28
"ENSMUSG00000037416",21787,20586,14786,15997,12220,10386
"ENSMUSG00000062210",821,562,247,308,388,514
"ENSMUSG00000086600",3,5,4,0,4,13
"ENSMUSG00000024507",8035,5502,5556,5086,4025,3211
"ENSMUSG00000085939",76,44,21,20,11,12
"ENSMUSG00000117714",0,0,0,2,0,2
"ENSMUSG00000098058",14,2,3,4,8,7
"ENSMUSG00000035420",0,0,2,0,2,0
"ENSMUSG00000048875",17,26,62,66,18,4
"ENSMUSG00000118088",18,19,10,11,8,16
"ENSMUSG00000073565",4,0,0,2,4,0
"ENSMUSG00000069379",56,42,26,40,32,22
"ENSMUSG00000118334",1,0,0,0,0,0
"ENSMUSG00000118351",0,0,2,0,0,3
"ENSMUSG00000024528",6174,5023,5836,5674,7166,4949
"ENSMUSG00000098000",55,143,96,80,124,107
"ENSMUSG00000024529",2,2,2,2,12,14
"ENSMUSG00000024534",28,29,44,21,65,64
"ENSMUSG00000118195",0,0,0,0,1,0
"ENSMUSG00000034484",17057,11013,7520,7818,4825,4066
"ENSMUSG00000118240",13,23,14,16,6,14
"ENSMUSG00000024535",680,532,1302,1392,1033,888
"ENSMUSG00000024538",10424,5014,3259,3045,990,864
"ENSMUSG00000069378",15,30,26,18,10,3
"ENSMUSG00000118362",10,36,15,21,20,20
"ENSMUSG00000048799",7667,5274,4568,4548,4917,3998
"ENSMUSG00000073563",2526,1579,1283,1395,1481,1240
"ENSMUSG00000069376",43,17,10,32,18,21
"ENSMUSG00000117769",0,2,0,2,2,0
"ENSMUSG00000117881",0,0,2,0,0,1
"ENSMUSG00000118154",3,0,8,0,0,0
"ENSMUSG00000118307",0,0,0,0,2,2
"ENSMUSG00000118120",1,0,0,0,0,1
"ENSMUSG00000052713",36,10,30,48,2174,2034
"ENSMUSG00000096948",0,0,2,0,30,24
"ENSMUSG00000092702",109,88,150,95,66,89
"ENSMUSG00000098007",0,0,0,0,0,3
"ENSMUSG00000118348",0,0,0,2,0,0
"ENSMUSG00000118141",0,3,0,0,0,0
"ENSMUSG00000098141",13,10,10,10,9,8
"ENSMUSG00000117688",0,0,0,0,0,2
"ENSMUSG00000001700",37,38,112,127,1365,946
"ENSMUSG00000053644",8583,5857,6253,6141,6797,5089
"ENSMUSG00000118186",0,5,0,1,2,0
"ENSMUSG00000099196",0,2,1,1,2,2
"ENSMUSG00000008301",6225,4108,5357,4838,7091,5099
"ENSMUSG00000032900",2,0,5,3,10,1
"ENSMUSG00000118275",0,0,0,4,0,4
"ENSMUSG00000024590",25315,18668,24302,21904,23808,21622
"ENSMUSG00000032656",122,201,173,135,80,63
"ENSMUSG00000087597",2,6,2,4,4,3
"ENSMUSG00000117917",1,1,4,5,0,4
"ENSMUSG00000024592",480,452,683,727,444,312
"ENSMUSG00000118177",6,10,24,22,12,9
"ENSMUSG00000024593",3,0,1,0,5,2
"ENSMUSG00000117802",2,0,0,0,2,0
"ENSMUSG00000024594",22778,12718,9428,9699,5247,4972
"ENSMUSG00000086607",17,12,13,20,4,8
"ENSMUSG00000117864",12,23,6,9,2,3
"ENSMUSG00000069372",0,0,30,36,55,72
"ENSMUSG00000085800",2,0,0,0,2,0
"ENSMUSG00000058925",0,0,0,2,1,0
"ENSMUSG00000118391",2,0,0,0,0,0
"ENSMUSG00000024597",8535,6029,7424,6583,7216,5824
"ENSMUSG00000024598",273,365,190,169,399,361
"ENSMUSG00000024601",5054,2476,2190,2361,4503,3587
"ENSMUSG00000118337",2,0,0,0,0,2
"ENSMUSG00000053441",30,27,22,25,47,78
"ENSMUSG00000050875",20,8,4,10,8,16
"ENSMUSG00000058152",28,14,24,4,14,22
"ENSMUSG00000118327",4,1,2,2,1,1
"ENSMUSG00000117701",0,0,0,0,0,1
"ENSMUSG00000073555",0,0,2,2,2,0
"ENSMUSG00000068606",0,0,0,0,2,0
"ENSMUSG00000090942",4,0,0,0,8,0
"ENSMUSG00000054072",2,0,0,0,28,10
"ENSMUSG00000073554",11,10,6,2,10,14
"ENSMUSG00000063388",0,0,2,0,0,0
"ENSMUSG00000038059",317,188,427,549,513,486
"ENSMUSG00000024603",9432,7149,5362,5076,5480,4177
"ENSMUSG00000024604",7139,4689,5652,4795,5140,3879
"ENSMUSG00000049173",8,12,14,12,8,6
"ENSMUSG00000043079",38,6,8,10,4,8
"ENSMUSG00000054008",5015,3520,2015,1828,2853,2487
"ENSMUSG00000024608",116849,65500,60059,59837,61582,46992
"ENSMUSG00000080779",11,42,8,2,18,7
"ENSMUSG00000024610",66,141,121,113,97,77
"ENSMUSG00000093327",4,5,5,0,2,1
"ENSMUSG00000024613",23423,17086,24204,16540,18371,15707
"ENSMUSG00000036412",2,4,10,44,2,2
"ENSMUSG00000024617",402,159,312,347,42,40
"ENSMUSG00000098247",1,0,3,2,0,0
"ENSMUSG00000052026",951,1211,482,514,35,26
"ENSMUSG00000024619",5299,2557,126,116,0,5
"ENSMUSG00000024620",1211,1262,229,244,93,79
"ENSMUSG00000024621",22,38,15,14,2,19
"ENSMUSG00000024622",6443,5279,4154,3937,4456,3496
"ENSMUSG00000089125",4,11,9,7,2,4
"ENSMUSG00000034320",4530,2799,2493,2418,1894,1574
"ENSMUSG00000024575",26,18,31,12,25,37
"ENSMUSG00000091957",11,0,2,0,2,5
"ENSMUSG00000033871",728,408,247,265,268,213
"ENSMUSG00000093026",1,0,1,1,4,0
"ENSMUSG00000117713",0,0,0,2,2,2
"ENSMUSG00000045094",18,16,43,14,22,21
"ENSMUSG00000024576",49259,36878,32478,30741,27956,22386
"ENSMUSG00000098098",866,537,165,181,151,113
"ENSMUSG00000065592",2,0,0,1,0,1
"ENSMUSG00000065445",0,1,1,0,0,0
"ENSMUSG00000097324",2,13,0,0,4,4
"ENSMUSG00000024578",19,11,12,4,31,24
"ENSMUSG00000102778",0,0,0,2,2,1
"ENSMUSG00000024579",1426,976,1050,861,1424,1052
"ENSMUSG00000024580",5475,3780,2577,2937,2527,2259
"ENSMUSG00000098702",843,593,400,339,574,324
"ENSMUSG00000033032",186,240,222,255,170,163
"ENSMUSG00000032735",6,16,7,5,5,4
"ENSMUSG00000045629",13,61,130,68,68,76
"ENSMUSG00000118370",1,0,0,0,0,0
"ENSMUSG00000045730",432,230,395,318,94,62
"ENSMUSG00000054589",14,24,28,23,14,6
"ENSMUSG00000026322",2,6,10,4,6,0
"ENSMUSG00000042211",12043,10221,11217,10672,11188,8533
"ENSMUSG00000044176",30,36,125,288,377,325
"ENSMUSG00000110576",0,0,0,2,2,0
"ENSMUSG00000073551",0,0,1,0,0,0
"ENSMUSG00000041789",120,69,20,21,0,0
"ENSMUSG00000071847",990,956,1074,753,193,158
"ENSMUSG00000024581",4283,3152,2619,2515,1787,1472
"ENSMUSG00000041482",35,35,49,25,41,26
"ENSMUSG00000118336",0,0,3,0,0,2
"ENSMUSG00000117875",157,89,80,80,70,41
"ENSMUSG00000024583",13552,9189,12760,13509,15684,11044
"ENSMUSG00000040560",5896,5161,3913,3620,2921,2485
"ENSMUSG00000117795",16,2,11,0,2,3
"ENSMUSG00000117977",6,9,1,4,7,7
"ENSMUSG00000118258",3,3,12,10,4,4
"ENSMUSG00000084642",1,1,3,0,1,0
"ENSMUSG00000117673",23,11,9,11,10,2
"ENSMUSG00000086128",1,0,0,0,0,0
"ENSMUSG00000056812",5,8,25,38,206,133
"ENSMUSG00000118264",147,59,84,60,42,90
"ENSMUSG00000045991",384,365,123,129,225,306
"ENSMUSG00000118375",0,0,0,0,3,0
"ENSMUSG00000060096",32,12,29,16,19,23
"ENSMUSG00000024588",3014,1988,2216,2090,3095,2344
"ENSMUSG00000024587",56994,31419,20440,19531,20026,15294
"ENSMUSG00000039529",30,56,47,32,256,205
"ENSMUSG00000117808",0,0,0,2,2,2
"ENSMUSG00000118133",3,2,4,0,2,0
"ENSMUSG00000118356",2,0,2,0,0,6
"ENSMUSG00000114210",11,6,32,15,10,13
"ENSMUSG00000024589",1923,1447,2731,2430,1304,1170
"ENSMUSG00000117895",0,14,6,7,5,22
"ENSMUSG00000118017",4,0,0,0,2,0
"ENSMUSG00000032845",4,2,8,2,11,6
"ENSMUSG00000117721",0,0,0,0,0,1
"ENSMUSG00000118078",0,0,0,2,6,0
"ENSMUSG00000118285",2,0,0,0,2,6
"ENSMUSG00000093283",67,52,41,33,43,36
"ENSMUSG00000032688",2198,2216,1335,1567,1603,1375
"ENSMUSG00000118389",0,0,3,0,4,2
"ENSMUSG00000117860",1,0,8,4,7,7
"ENSMUSG00000118179",0,0,4,0,0,2
"ENSMUSG00000117992",77,42,214,256,289,296
"ENSMUSG00000042439",4606,4309,15097,14803,12888,12493
"ENSMUSG00000103194",19,60,128,110,73,195
"ENSMUSG00000118234",26,54,118,98,69,165
"ENSMUSG00000117775",223,260,412,419,446,614
"ENSMUSG00000046610",8,3,27,9,36,27
"ENSMUSG00000024516",1002,1001,1139,1131,831,724
"ENSMUSG00000117751",2,4,3,6,4,4
"ENSMUSG00000117866",0,0,0,0,2,0
"ENSMUSG00000117910",1,0,0,0,0,0
"ENSMUSG00000118170",4,0,40,34,156,130
"ENSMUSG00000024517",1,10,54,51,143,175
"ENSMUSG00000118162",0,0,0,2,0,0
"ENSMUSG00000024518",46,24,10,8,0,6
"ENSMUSG00000097907",6,2,2,0,0,0
"ENSMUSG00000024519",0,0,0,0,2,0
"ENSMUSG00000041891",20893,15311,13458,13769,12284,9759
"ENSMUSG00000046318",553,124,26,30,5,5
"ENSMUSG00000117764",4,2,6,0,0,0
"ENSMUSG00000076147",0,1,0,0,0,0
"ENSMUSG00000085055",3,2,4,1,4,5
"ENSMUSG00000118228",0,0,2,0,0,2
"ENSMUSG00000024521",535,554,3092,2686,9257,5492
"ENSMUSG00000117884",0,4,2,0,0,0
"ENSMUSG00000118376",4,2,12,2,16,15
"ENSMUSG00000118201",1,0,0,0,1,0
"ENSMUSG00000117750",0,0,0,0,2,4
"ENSMUSG00000117737",0,0,0,0,0,1
"ENSMUSG00000117968",0,0,2,0,0,0
"ENSMUSG00000047259",0,0,0,0,2,2
"ENSMUSG00000118216",287,390,284,263,290,211
"ENSMUSG00000117798",4,8,4,2,4,4
"ENSMUSG00000117815",2,0,12,12,6,13
"ENSMUSG00000024524",291,541,456,383,129,84
"ENSMUSG00000117982",2,0,2,0,0,0
"ENSMUSG00000118131",0,0,1,0,1,1
"ENSMUSG00000095972",2,0,0,0,2,2
"ENSMUSG00000117757",8,16,12,4,4,6
"ENSMUSG00000109901",1925,1237,1310,1399,1370,1005
"ENSMUSG00000062526",907,1057,970,855,133,114
"ENSMUSG00000024525",11847,9292,7148,6553,5783,4807
"ENSMUSG00000046415",34,192,37,58,36,47
"ENSMUSG00000024526",326,259,8,22,14,18
"ENSMUSG00000001473",5415,4729,5476,4840,5388,4296
"ENSMUSG00000024527",9788,9103,9147,9113,7953,6493
"ENSMUSG00000024530",43,60,62,77,185,183
"ENSMUSG00000024533",2686,2524,2118,2373,4234,3552
"ENSMUSG00000091695",6,1,8,0,8,6
"ENSMUSG00000073542",2692,1962,2116,2269,4582,4041
"ENSMUSG00000024537",3274,1970,3026,2993,4151,3273
"ENSMUSG00000024539",7048,4970,5129,5302,6493,5119
"ENSMUSG00000118134",38,122,73,90,114,102
"ENSMUSG00000097835",48,54,45,47,70,36
"ENSMUSG00000079614",14555,9832,9329,10015,14582,11481
"ENSMUSG00000024542",27406,28898,24435,24429,22566,18634
"ENSMUSG00000024544",609,248,194,187,163,182
"ENSMUSG00000117891",5,9,4,2,2,2
"ENSMUSG00000118306",5,0,0,0,0,4
"ENSMUSG00000038121",4954,3712,2876,3163,3175,2768
"ENSMUSG00000009535",11191,8895,9768,10687,13323,9599
"ENSMUSG00000007480",377,132,91,73,6,5
"ENSMUSG00000045569",1,0,0,0,0,0
"ENSMUSG00000117811",0,2,0,0,0,0
"ENSMUSG00000110211",0,0,1,0,1,0
"ENSMUSG00000117889",0,0,0,0,0,2
"ENSMUSG00000053477",7774,5212,4402,4352,3088,2999
"ENSMUSG00000088659",2,0,2,1,0,0
"ENSMUSG00000064706",0,0,7,3,9,2
"ENSMUSG00000118028",19,24,4,14,0,0
"ENSMUSG00000038903",674,294,44,67,4,0
"ENSMUSG00000084948",3,11,0,5,0,0
"ENSMUSG00000086824",4,0,0,0,0,0
"ENSMUSG00000024511",2,10,0,2,0,4
"ENSMUSG00000044906",2940,2977,2146,2502,2077,1654
"ENSMUSG00000079608",45,65,51,38,28,22
"ENSMUSG00000038425",3789,3005,2701,2608,2304,1778
"ENSMUSG00000024513",1741,1247,1298,1063,678,537
"ENSMUSG00000117810",39,18,16,25,17,16
"ENSMUSG00000117932",2,0,0,0,0,0
"ENSMUSG00000060534",51,83,248,51,69,26
"ENSMUSG00000117831",0,0,0,0,2,0
"ENSMUSG00000117984",1,0,0,0,0,2
"ENSMUSG00000065922",1603,648,1015,571,543,740
"ENSMUSG00000037253",5751,3816,4609,5003,6468,5459
"ENSMUSG00000064527",0,0,0,0,0,2
"ENSMUSG00000076941",0,0,1,0,0,0
"ENSMUSG00000024515",8049,5154,5034,5062,5145,4578
"ENSMUSG00000118185",6,6,4,7,7,17
"ENSMUSG00000117985",0,0,0,0,2,2
"ENSMUSG00000118321",0,0,0,2,0,0
"ENSMUSG00000036941",554,346,319,255,181,81
"ENSMUSG00000024556",7062,4714,6082,6293,8395,6898
"ENSMUSG00000064036",2,2,2,1,2,0
"ENSMUSG00000024558",1266,1199,2391,2136,1260,1277
"ENSMUSG00000090263",6,22,29,16,57,43
"ENSMUSG00000053861",4,1,5,1,7,6
"ENSMUSG00000036223",1817,1235,2334,2429,2250,1815
"ENSMUSG00000024560",3511,2412,3594,3306,4312,3543
"ENSMUSG00000024561",3323,3792,3490,3233,1935,1612
"ENSMUSG00000035394",31,48,28,32,11,22
"ENSMUSG00000095419",2,2,0,3,8,2
"ENSMUSG00000117898",316,225,254,288,242,182
"ENSMUSG00000025885",156,190,915,1077,374,392
"ENSMUSG00000086333",0,2,0,0,0,0
"ENSMUSG00000088689",99,70,114,77,38,23
"ENSMUSG00000089235",239,231,245,211,88,90
"ENSMUSG00000036880",6596,3747,5478,5912,1183,981
"ENSMUSG00000088144",0,1,1,0,1,1
"ENSMUSG00000117767",0,0,1,0,2,0
"ENSMUSG00000053846",204,188,68,110,154,106
"ENSMUSG00000118384",18,9,58,62,9,5
"ENSMUSG00000062328",90678,53106,50950,51949,42648,37739
"ENSMUSG00000064871",39,70,90,82,118,106
"ENSMUSG00000064647",98,198,168,161,169,126
"ENSMUSG00000064844",125,232,192,211,214,172
"ENSMUSG00000118144",10,46,16,42,16,28
"ENSMUSG00000036299",3470,2148,3153,2793,2680,1939
"ENSMUSG00000035765",3719,2411,1831,1601,1830,1707
"ENSMUSG00000098305",0,0,1,0,0,0
"ENSMUSG00000094153",21,31,7,0,3,2
"ENSMUSG00000102047",56,35,37,43,11,7
"ENSMUSG00000092569",61,57,114,93,43,59
"ENSMUSG00000025880",10575,7423,7127,5167,2680,3226
"ENSMUSG00000052928",868,578,567,568,263,224
"ENSMUSG00000097712",159,143,58,71,5,14
"ENSMUSG00000118164",7,2,14,12,2,6
"ENSMUSG00000044646",282,320,201,166,5,22
"ENSMUSG00000118311",4,4,1,0,0,0
"ENSMUSG00000117797",2,6,3,5,7,4
"ENSMUSG00000118294",0,0,3,0,0,0
"ENSMUSG00000118004",0,0,4,2,2,0
"ENSMUSG00000024563",8409,7419,8478,8224,6721,5680
"ENSMUSG00000117816",0,6,0,0,0,0
"ENSMUSG00000117960",0,0,0,0,0,6
"ENSMUSG00000091519",4,0,0,0,0,0
"ENSMUSG00000090000",2639,1423,1322,1585,1476,1161
"ENSMUSG00000117732",9,8,11,3,6,11
"ENSMUSG00000025421",370,473,342,277,328,257
"ENSMUSG00000025420",156,131,53,75,316,241
"ENSMUSG00000025423",19949,17462,17679,16778,10818,8175
"ENSMUSG00000073532",0,6,0,2,0,7
"ENSMUSG00000025425",141,188,63,53,10,16
"ENSMUSG00000082784",0,2,0,2,0,0
"ENSMUSG00000118108",2,1,1,0,0,0
