"","control_1","control_2","control_3","IDD_1","IDD_2","IDD_3"
"ENSG00000116898",867.166666666667,960.5,1061.08333333333,781,872,927.833333333333
"ENSG00000233621",105.666666666667,107,105.666666666667,103.666666666667,128.833333333333,89
"ENSG00000163874",769.416666666667,828.833333333333,938.083333333333,330.333333333333,579.833333333333,325
"ENSG00000163875",1002.83333333333,922,1005.5,1029.16666666667,1209.16666666667,1114.58333333333
"ENSG00000263675",81.3333333333333,70.6666666666667,78.3333333333333,77.5,78.3333333333333,78.3333333333333
"ENSG00000163877",612.25,572.75,636.5,743,729.666666666667,651
"ENSG00000232273",68.5,88,75,76.3333333333333,77.5,78.3333333333333
"ENSG00000163879",249.166666666667,223.166666666667,259.083333333333,296.166666666667,368.5,208.666666666667
"ENSG00000134697",1515.91666666667,1409.16666666667,1487.16666666667,1342,1578.16666666667,1823.75
"ENSG00000169218",92.6666666666667,85.5,87.8333333333333,73.8333333333333,70.8333333333333,84.1666666666667
"ENSG00000116922",470,469.166666666667,489,386.5,403.833333333333,415.5
"ENSG00000134690",125,119.166666666667,135.833333333333,89,127.5,678.333333333333
"ENSG00000196449",248.333333333333,271.666666666667,297,228.166666666667,234.666666666667,298.333333333333
"ENSG00000197982",417.5,409.166666666667,454.5,303.166666666667,318.5,272.333333333333
"ENSG00000188786",635,643.166666666667,608.416666666667,820.333333333333,598.333333333333,698.416666666667
"ENSG00000204084",877.416666666667,798.083333333333,872.333333333333,834.5,925,809.333333333333
"ENSG00000183431",1561.5,1422.75,1482.83333333333,1619.33333333333,1712.83333333333,2082.33333333333
"ENSG00000212541",76.3333333333333,77.5,82.6666666666667,76.3333333333333,73.8333333333333,71.6666666666667
"ENSG00000183386",186.166666666667,199.5,249.166666666667,152.833333333333,129.5,179.5
"ENSG00000183520",760.666666666667,701.583333333333,698,720.833333333333,710,889.583333333333
"ENSG00000116954",882,812.75,760.916666666667,871,697.833333333333,936.166666666667
"ENSG00000228436",105.666666666667,113.166666666667,113.166666666667,103.666666666667,96.1666666666667,114.166666666667
"ENSG00000214114",287.5,317.666666666667,276.166666666667,291.833333333333,254.333333333333,304.25
"ENSG00000158315",164,134.833333333333,130,173.333333333333,145,150.166666666667
"ENSG00000174574",1364.33333333333,1331.75,1394.33333333333,1052.75,1301.66666666667,1128.33333333333
"ENSG00000168653",1885.66666666667,1866.83333333333,2223.16666666667,872.5,1347.33333333333,1414.83333333333
"ENSG00000127603",36238,36631.5,34177.6666666667,77502.8333333333,50834.1666666667,46508.8333333333
"ENSG00000287422",71.8333333333333,86.8333333333333,93.5833333333333,118,76.3333333333333,86.1666666666667
"ENSG00000226438",79.8333333333333,84.1666666666667,82.6666666666667,82.3333333333333,75.6666666666667,77.5
"ENSG00000183682",93.8333333333333,108.166666666667,116.5,128,107.333333333333,107.666666666667
"ENSG00000237624",98.6666666666667,105.666666666667,112.166666666667,77.5,88,83.5
"ENSG00000243970",252.5,254.666666666667,224,328,226,201
"ENSG00000090621",2468.83333333333,2846.33333333333,2733.33333333333,4206.5,2504.83333333333,3162.66666666667
"ENSG00000228060",115.75,134.833333333333,109.166666666667,170.833333333333,167.333333333333,181.166666666667
"ENSG00000201457",74.8333333333333,85.5,79.8333333333333,81.5,88,90.8333333333333
"ENSG00000084072",640.333333333333,726.666666666667,775.833333333333,783.833333333333,864,828.833333333333
"ENSG00000116985",76.3333333333333,77.5,82.6666666666667,99.5,103.916666666667,81.5
"ENSG00000198754",71.8333333333333,85.5,70.6666666666667,71.8333333333333,80.8333333333333,70.6666666666667
"ENSG00000043514",671.333333333333,651,610.166666666667,700.333333333333,653,600.5
"ENSG00000202222",76.3333333333333,76.3333333333333,68.6666666666667,85.6666666666667,78.3333333333333,75.6666666666667
"ENSG00000168389",127.666666666667,107,114.333333333333,96,111.333333333333,124.833333333333
"ENSG00000131236",8643.16666666667,8772.83333333333,9318,6173.83333333333,7196,9140
"ENSG00000131238",1902.16666666667,1704.58333333333,1826.16666666667,1544.5,2064.33333333333,2945
"ENSG00000117000",1986.25,2072.66666666667,1777.75,1998.91666666667,2397.33333333333,1815.83333333333
"ENSG00000259943",107.666666666667,100.5,116.5,130.333333333333,121.666666666667,124.833333333333
"ENSG00000084073",4108.83333333333,3626.16666666667,3967.33333333333,2946,3800.66666666667,4245.33333333333
"ENSG00000231296",89,75.3333333333333,71.8333333333333,82.8333333333333,96.1666666666667,89
"ENSG00000049089",121.666666666667,105.666666666667,102.333333333333,110.333333333333,294.166666666667,188.333333333333
"ENSG00000084070",622,645.666666666667,631.333333333333,517.916666666667,588,594.166666666667
"ENSG00000187801",116.833333333333,107,105.666666666667,146.833333333333,125,174.333333333333
"ENSG00000260920",122.666666666667,95.3333333333333,89,112.166666666667,94.3333333333333,129.833333333333
"ENSG00000187815",194.333333333333,208.5,197.916666666667,197.5,200.666666666667,262.333333333333
"ENSG00000238287",88,72.8333333333333,73.8333333333333,79.8333333333333,79.1666666666667,72.8333333333333
"ENSG00000164002",174.166666666667,142.333333333333,182.333333333333,163.333333333333,162.833333333333,218.666666666667
"ENSG00000238186",84,85.5,76.3333333333333,79.1666666666667,79.8333333333333,80.8333333333333
"ENSG00000117010",182.333333333333,186.666666666667,178,195.666666666667,192.666666666667,227.166666666667
"ENSG00000117016",92.6666666666667,99.1666666666667,103.5,184,98.8333333333333,157.333333333333
"ENSG00000272145",95.1666666666667,89.1666666666667,92.5,115.833333333333,117.333333333333,111.333333333333
"ENSG00000066136",498.666666666667,522.916666666667,546.25,590.5,634,517.833333333333
"ENSG00000179862",82.6666666666667,79.4166666666667,81.5,76.8333333333333,86.5,81.5
"ENSG00000171793",806.583333333333,854.416666666667,802.333333333333,1091,717.166666666667,1233.5
"ENSG00000281207",90.1666666666667,101.333333333333,98.8333333333333,140.666666666667,103.916666666667,130.5
"ENSG00000171790",88,88,79.8333333333333,112.166666666667,90.8333333333333,104.666666666667
